gene,log2FC,moderated_t,p_value,FDR_per_contrast,significant_per_contrast,FDR_pooled,significant_pooled
ZNF512B,-1.2609688888888897,-6.940438133616682,6.961053020886745e-10,2.788380369122214e-09,True,2.7383733959801472e-09,True
TEX101,-1.5589869918699188,-6.940223172578891,6.967841967419387e-10,2.7905329731419637e-09,True,2.7408250552265614e-09,True
RDM1,1.2026816802168012,6.939890153594965,6.978372420543964e-10,2.7941828250381107e-09,True,2.74455884962715e-09,True
FAM119B,0.5967002168021693,6.939799784741446,6.981232713205489e-10,2.794760639553639e-09,False,2.7454114801549544e-09,False
CADM1,-1.7760119241192385,-6.939149411302873,7.001852224877594e-10,2.802446232486019e-09,True,2.7533836903936763e-09,True
LUC7L3,0.6279481300813003,6.935836394178656,7.107830114907301e-10,2.8442859144880674e-09,False,2.7932574798444428e-09,False
MAP4K1,-1.852014688346883,-6.93519290452668,7.128598104778225e-10,2.8520177444963802e-09,True,2.8007250141259963e-09,True
WDR64,-0.7230053116531165,-6.934694410356938,7.144727885892962e-10,2.857891154357185e-09,False,2.806923116332386e-09,False
G2E3,0.5933320325203262,6.934343164176492,7.156114904058307e-10,2.861865461529706e-09,False,2.811257424834993e-09,False
ALDH6A1,-0.8753427642276428,-6.933500062012325,7.183520893112327e-10,2.8722431470432906e-09,False,2.821185266713118e-09,False
SH3RF1,-0.6557998373983729,-6.932515924264557,7.215643152373051e-10,2.8845019859070864e-09,False,2.833239414545687e-09,False
MANF,0.7848216802167993,6.930669467761573,7.276296519502946e-10,2.9081590467085145e-09,False,2.855923876182438e-09,False
DIO2,1.5908446070460673,6.930435705669878,7.284011244209694e-10,2.9106525174430633e-09,True,2.858527453042387e-09,True
EMG1,0.7431036314363109,6.930162810099616,7.293027737773274e-10,2.913665052449128e-09,False,2.861924250167607e-09,False
ADAMTSL5,1.251228780487808,6.928584343197843,7.345398110626279e-10,2.933993330799073e-09,True,2.881477303942948e-09,True
RELT,0.8869934959349601,6.928402013905599,7.351471419164264e-10,2.9358245521652347e-09,False,2.8837171164139227e-09,False
C14orf64,-1.89273371273713,-6.927866551249472,7.369336260390682e-10,2.94236305031189e-09,True,2.8900101018396928e-09,True
ATG16L1,0.3564117073170774,6.926947140876626,7.40011142218369e-10,2.954052575819076e-09,False,2.9017921094979004e-09,False
UHRF1BP1L,-0.6668106233062314,-6.924221761613083,7.492088466228603e-10,2.9901636218180135e-09,False,2.936406957229382e-09,False
ZNF26,0.6300955555555534,6.923338772589048,7.522130458962315e-10,3.0015461888048738e-09,False,2.948035749530751e-09,False
EPHA10,-1.120246233062332,-6.921853630255407,7.572929347902109e-10,3.021205072640696e-09,True,2.966918234393977e-09,True
C2orf72,-1.265533875338754,-6.9210297865189405,7.601255315740847e-10,3.031892290178186e-09,True,2.9771333048178194e-09,True
PSME3,0.40829604336043346,6.920394055966156,7.623185277184278e-10,3.0400245432977544e-09,False,2.9849853612888066e-09,False
SNHG11,0.8950619512195095,6.920063550002064,7.634611094697691e-10,3.0439654425280725e-09,False,2.9890165790575912e-09,False
LOC644538,-1.6994582113821135,-6.91858839430151,7.685815738793182e-10,3.063761600343674e-09,True,3.0078756975387605e-09,True
HSPBP1,0.5612301897018934,6.917685225130746,7.717333968526644e-10,3.0757038370926725e-09,False,3.0197634234965068e-09,False
CD40LG,-1.464666504065041,-6.917604434561991,7.720159587448778e-10,3.076208265598907e-09,True,3.0207200311971477e-09,True
CHFR,-1.3494540921409186,-6.915794977739872,7.783714257648334e-10,3.100905962844953e-09,True,3.0445360073417684e-09,True
CACNA1D,1.421331924119241,6.915401338650362,7.797608880466107e-10,3.1058139188606676e-09,True,3.049369173314681e-09,True
FLNB,-0.9357119241192358,-6.914265561740734,7.837837468139187e-10,3.1212066815772365e-09,False,3.064043490946022e-09,False
TMC4,-1.0297643360433621,-6.913841554591164,7.852908289314408e-10,3.1265768517116923e-09,True,3.069329911167027e-09,True
DOK2,-1.556554254742549,-6.91347015272542,7.866132937377658e-10,3.131209962153561e-09,True,3.0741957740281776e-09,True
HGD,-1.5234224932249276,-6.912682280580141,7.894260195196725e-10,3.141772170520271e-09,True,3.0842763352048537e-09,True
RNF167,-0.421796639566395,-6.910921707882667,7.957474249980911e-10,3.1662912068124207e-09,False,3.1074430663801766e-09,False
POU2AF1,-2.6520012466124605,-6.909867665164353,7.995560124676857e-10,3.1808038260768134e-09,True,3.121854660663549e-09,True
SFRP2,-3.7599996747967452,-6.908548031046194,8.043497671972892e-10,3.199229005472074e-09,True,3.139953430362482e-09,True
NOV,-1.7028318157181577,-6.908451735456411,8.047006884804367e-10,3.1993593405461323e-09,True,3.1410387897155784e-09,True
AGFG1,0.35986655826558156,6.908449999884563,8.047070146606906e-10,3.1993593405461323e-09,False,3.1410387897155784e-09,False
SARS2,0.6208840108401077,6.90575330096512,8.14596349308342e-10,3.2380245935014116e-09,False,3.1783195680287424e-09,False
KRBA2,-1.015970243902439,-6.903095774122544,8.244599658305747e-10,3.2765720528373505e-09,True,3.2159250961697846e-09,True
RNASE6,-0.9756912737127372,-6.902388803446279,8.271038346564659e-10,3.2864170097573057e-09,False,3.2260792102890207e-09,False
HAUS2,0.523950352303526,6.902181186140772,8.278818606537873e-10,3.2888457478027165e-09,False,3.228955052244526e-09,False
AZI1,0.7521415176151773,6.901727955088127,8.295828239813467e-10,3.294372666883615e-09,False,3.2350480465354435e-09,False
DYNC1LI2,-0.49783230352303676,-6.901721457491032,8.296072344697786e-10,3.294372666883615e-09,False,3.2350480465354435e-09,False
C6orf125,0.6093527371273719,6.901096973851468,8.31956653178888e-10,3.3030370848978605e-09,False,3.2437310926105477e-09,False
SYTL2,-1.2279481842818445,-6.899159487848703,8.392879074019166e-10,3.3314729335679942e-09,True,3.270867767880564e-09,True
PRDM6,-2.110622655826558,-6.898994631779356,8.399146568731278e-10,3.3332898034892494e-09,True,3.2729640323823598e-09,True
C10orf99,-3.2517549593495954,-6.898032424656813,8.435820482279041e-10,3.3471706219425088e-09,True,3.2861494622588524e-09,True
CHERP,0.4298938753387542,6.896681973502518,8.487560141443471e-10,3.3670224499952774e-09,False,3.305330335184802e-09,False
TMEM33,0.469575609756097,6.893830190704654,8.597856661900464e-10,3.4100911780506265e-09,False,3.3471328099521593e-09,False
NTN4,-1.0790901897018959,-6.891654019373157,8.682978397675286e-10,3.4431597426534614e-09,True,3.379275255676699e-09,True
ARMC8,-0.34678108401084273,-6.891459836667116,8.690614427596482e-10,3.4454949037435194e-09,False,3.3820811000398047e-09,False
PARM1,-1.6814357723577231,-6.887249113567862,8.85784480371909e-10,3.5110894377756875e-09,True,3.4442879348572624e-09,True
MLX,-0.5689947967479689,-6.886042905254254,8.906335248897289e-10,3.5296007055517394e-09,False,3.46161542138086e-09,False
ASAP2,-0.6051296476964758,-6.884987052504383,8.94899735696047e-10,3.5457952155768627e-09,False,3.477515123463314e-09,False
ARHGAP8,0.8373368563685659,6.884525344510674,8.967716475580259e-10,3.5524983708003757e-09,False,3.484618488801102e-09,False
FAM111A,0.6469611924119203,6.880883915524305,9.116719199641344e-10,3.610799409859958e-09,False,3.540435333276319e-09,False
CD96,-1.5961422764227615,-6.880748861488948,9.122292418188127e-10,3.612281254752407e-09,True,3.5424261969052553e-09,True
C9orf16,0.693816368563688,6.880383415393844,9.137390079898313e-10,3.6175332739529153e-09,False,3.5481152763857208e-09,False
PPAPDC3,-1.5999751219512213,-6.879997856259232,9.153345539800057e-10,3.6231227226988582e-09,True,3.553614895424212e-09,True
NPFFR1,1.1863361517615183,6.879814873396881,9.160927523069577e-10,3.62539616204961e-09,True,3.555514101157489e-09,True
TRAF2,0.43014417344173417,6.879411970272344,9.177643974863533e-10,3.631282888930756e-09,False,3.561653426878286e-09,False
PPP2R5B,-0.6108886178861805,-6.877928281593827,9.239463496087015e-10,3.6550094311501693e-09,False,3.5845918159272275e-09,False
C10orf119,0.3857847154471514,6.87712848410516,9.272959090682757e-10,3.6675241329375046e-09,False,3.5967071687738694e-09,False
RPL8,0.7487079132791301,6.874640253704197,9.37793856680247e-10,3.708300552182569e-09,False,3.635469717464453e-09,False
RELL2,1.4587600542005443,6.8740533206329975,9.402872844606434e-10,3.7174148455420786e-09,True,3.64442318590816e-09,True
CTNNB1,0.5397291598915963,6.873708976008487,9.41753199702516e-10,3.721988410281687e-09,False,3.6497481185167535e-09,False
MAPK6,-0.7530061246612476,-6.873692919148027,9.418216109181348e-10,3.721988410281687e-09,False,3.649834882342248e-09,False
MUC12,-2.5902671002710065,-6.872549872893733,9.467043141363229e-10,3.740534777553253e-09,True,3.6683982667969782e-09,True
FAM46B,-2.2528386449864506,-6.872433227435655,9.472039933043322e-10,3.741759364575607e-09,True,3.6701551514636615e-09,True
PODXL2,1.2907153387533885,6.871527083563125,9.510946003575925e-10,3.756376030252699e-09,True,3.6845100965638476e-09,True
SLC38A4,-3.0349348509485106,-6.870371656561775,9.560785247401584e-10,3.77530406645493e-09,True,3.702913231392534e-09,True
KCTD10,-0.5656528997289989,-6.869858264901,9.583013390185941e-10,3.783323804894229e-09,False,3.7113409869380563e-09,False
LZTFL1,0.638950189701891,6.86969636042991,9.590033938066623e-10,3.785337655297714e-09,False,3.7136972089674076e-09,False
FH,-0.4912530081300872,-6.868122654922696,9.658539734504446e-10,3.811615040312742e-09,False,3.739130266561584e-09,False
LOC728554,1.2613572357723584,6.867261573226629,9.69622915141446e-10,3.825723066544481e-09,True,3.753354598641931e-09,True
C7orf36,0.9954227642276425,6.86669111041501,9.72127851644034e-10,3.834839214727015e-09,False,3.76250010477201e-09,False
IFFO1,-0.9458575609756075,-6.866227477216004,9.741684200594988e-10,3.842120248714663e-09,False,3.769845917357073e-09,False
TSC22D3,-1.4113152845528436,-6.865239993325585,9.78528760422147e-10,3.858545721960556e-09,True,3.785795922359155e-09,True
MTHFR,-0.6878127913279126,-6.864921792319909,9.799379303692035e-10,3.863329865429966e-09,False,3.790764501311886e-09,False
FANCM,0.6725202168021678,6.864765009823194,9.80632989910849e-10,3.865297333808104e-09,False,3.793196694561017e-09,False
RBP7,-1.4501274254742555,-6.8630635248298635,9.88207656285577e-10,3.8943754959935215e-09,True,3.8208190714285705e-09,True
KCNK12,-1.3490692140921408,-6.862291996445468,9.916614390878591e-10,3.907205510252264e-09,True,3.833051555559954e-09,True
RNF216L,0.5659046612466119,6.862086215190946,9.925846491472224e-10,3.910061782098127e-09,False,3.836246065401399e-09,False
MYO19,0.5861785907859094,6.861872553201698,9.935441171057457e-10,3.91305971426509e-09,False,3.839580072265195e-09,False
LTK,-2.576788672086722,-6.861360243856623,9.958484359395682e-10,3.9207523918795535e-09,True,3.8479149519762694e-09,True
FCN1,-2.5292892682926826,-6.861349911126089,9.958949660712314e-10,3.9207523918795535e-09,True,3.8479149519762694e-09,True
SH2D3C,-1.0401505691056947,-6.860949136150617,9.977013921308464e-10,3.927080130303451e-09,True,3.854706771974307e-09,True
TTC4,0.34813734417343767,6.85939668706235,1.0047295235464645e-09,3.953954540877326e-09,False,3.880915207994196e-09,False
DPH3B,0.8980350135501354,6.858917464266,1.006908926841013e-09,3.961740629949078e-09,False,3.8887164783782465e-09,False
MPDZ,-1.852322222222222,-6.857857018631624,1.0117482888995375e-09,3.979987284480127e-09,True,3.906694240086129e-09,True
QPCTL,0.7305093224932282,6.857809165106395,1.0119672124148158e-09,3.9800545330714335e-09,False,3.907349326322828e-09,False
PAK3,-1.1027249864498647,-6.857380586502625,1.0139299983251522e-09,3.9869789764650054e-09,True,3.91454674004079e-09,True
UBE2J1,-0.49183073170731895,-6.856397808489483,1.01844515034087e-09,4.003935080686196e-09,False,3.9312131517465256e-09,False
NRIP2,-0.9204471544715416,-6.856309662203737,1.018851091728561e-09,4.004732614886829e-09,False,3.932588678012353e-09,False
NDUFB8,-0.520472845528456,-6.856255347105295,1.0191013097532567e-09,4.004917861365928e-09,False,3.9333630344416354e-09,False
KRT19,-1.0130237398373936,-6.853913040949687,1.0299499936397046e-09,4.046745143370188e-09,True,3.973881205390831e-09,True
UBXN4,0.3685797831978306,6.853303503973051,1.0327918715654515e-09,4.057102730532013e-09,False,3.984264561104566e-09,False
GEMIN8,0.735911598915985,6.853097474915532,1.0337542096949337e-09,4.060074291014557e-09,False,3.98778304531798e-09,False
QKI,-1.2595660704607035,-6.851680356404465,1.0403975458890684e-09,4.085352370556039e-09,True,4.012824618412853e-09,True
ZNF398,0.38326482384823635,6.851293853542144,1.0422167769645043e-09,4.09168123466853e-09,False,4.018864109714725e-09,False
CBWD3,1.0447634688346863,6.850664450725814,1.0451860684989969e-09,4.10252174976119e-09,True,4.029726091508797e-09,True
PTPN20B,-2.191452357723578,-6.8485628861382475,1.055161384446119e-09,4.140143563822951e-09,True,4.067112859503024e-09,True
AP1S2,-1.107566124661247,-6.848556729046017,1.0551907480615696e-09,4.140143563822951e-09,True,4.067112859503024e-09,True
BTBD7,-0.4656493224932188,-6.84832974772986,1.0562738040690525e-09,4.14356861273955e-09,False,4.0708916634053625e-09,False
THTPA,-0.5490801626016255,-6.847651868888737,1.059514913834845e-09,4.15545626508018e-09,False,4.082986089059651e-09,False
DLG1,-0.40453658536585735,-6.84660027299249,1.0645623872716407e-09,4.174422405447754e-09,False,4.101839255669526e-09,False
KRTAP5-1,1.3730256910569123,6.846336644690665,1.0658314902399e-09,4.178567989568753e-09,True,4.10652968478769e-09,True
TEKT2,-0.9353603252032525,-6.84576984297373,1.0685651488206388e-09,4.188452541193202e-09,False,4.116462186052265e-09,False
RRM1,0.48830021680216973,6.8451117480867145,1.071747834490043e-09,4.200092864893412e-09,False,4.127519923581895e-09,False
SFRS14,0.716675663956643,6.844894564543923,1.0728002416959619e-09,4.2033818331500825e-09,False,4.131171718338184e-09,False
C6orf120,-0.4581382113821171,-6.843947869117151,1.0773996305435706e-09,4.220564305585859e-09,False,4.148077497845778e-09,False
AMMECR1L,0.389595989159897,6.843335462469772,1.0803853346964725e-09,4.231419821293831e-09,False,4.158765099639309e-09,False
FAM131A,-0.6822872628726309,-6.84251667742135,1.0843900309568477e-09,4.246261201443415e-09,False,4.1735727743267095e-09,False
EVC2,-1.5233047154471544,-6.841371344322676,1.0900165907630253e-09,4.267446331119091e-09,True,4.194820969276021e-09,True
HAUS3,0.40093626016260053,6.840904071857565,1.0923204186846054e-09,4.275617041774596e-09,False,4.20307513262319e-09,False
RAB3D,0.8294388617886206,6.84026941097446,1.0954572692322625e-09,4.287044522575951e-09,False,4.214327315377673e-09,False
ZNF207,0.3073228726287276,6.839850590242877,1.0975322075940792e-09,4.293774755191942e-09,False,4.221285910618403e-09,False
BCAR1,-0.6006363143631415,-6.839834398802713,1.0976125020751814e-09,4.293774755191942e-09,False,4.221390003131434e-09,False
NSUN5P1,1.4630473170731726,6.838586102676737,1.103820458740795e-09,4.317203380874351e-09,True,4.244030721418598e-09,True
PITPNM3,-1.37271940379404,-6.838284348152742,1.105326345741024e-09,4.3222358790428304e-09,True,4.249408596211275e-09,True
KLHL14,-1.8846540921409205,-6.83770329751184,1.108231783255541e-09,4.332738058247278e-09,True,4.2593396015943304e-09,True
AGTPBP1,0.562504552845529,6.837166262283477,1.1109238638894516e-09,4.3424021002775e-09,False,4.268909211797795e-09,False
MAP2K2,-0.530354525745258,-6.836775256754188,1.1128879972880599e-09,4.348422792444531e-09,False,4.2760577094667156e-09,False
PHLDA2,1.2491167479674825,6.836771842352582,1.1129051639689424e-09,4.348422792444531e-09,True,4.2760577094667156e-09,True
SLC35E4,1.1164770189701896,6.834407180946519,1.124857323478211e-09,4.394252460180333e-09,True,4.318633093586176e-09,True
C15orf58,-0.7644194037940402,-6.833649260834248,1.1287150951988155e-09,4.408449530069448e-09,False,4.332605126313982e-09,False
PI15,-2.345328021680219,-6.8331953513709545,1.1310317479758302e-09,4.416622984174925e-09,True,4.34128753407266e-09,True
LOC407835,-0.6300822222222244,-6.8327875924059605,1.133116878950161e-09,4.423889299722268e-09,False,4.348659551309697e-09,False
MKS1,0.482705420054204,6.831798860419619,1.1381887359694088e-09,4.442811138819624e-09,False,4.3672788618791365e-09,False
DUSP7,0.5869833604336012,6.831734594727512,1.1385191750714993e-09,4.443221478806643e-09,False,4.368335413414785e-09,False
ARPC2,-0.370253983739838,-6.830828095972783,1.143190326255354e-09,4.460568506876846e-09,False,4.386045749073759e-09,False
TMED2,0.4635060704607028,6.830256199589569,1.1461470567813999e-09,4.4712205657228886e-09,False,4.397177020511448e-09,False
DHH,-1.2200026016260148,-6.828858689296693,1.1534041939770689e-09,4.498641357837777e-09,True,4.424162814953203e-09,True
LOC645332,0.7524250406504063,6.828626561211842,1.1546140178789678e-09,4.502469533828998e-09,False,4.4285891891020345e-09,False
LRP1B,-1.4841495392953932,-6.828041208406163,1.1576703972928483e-09,4.513495499133051e-09,True,4.439667933019587e-09,True
LOC100233209,-1.5238794037940395,-6.827251240791384,1.1618078819180298e-09,4.5287312574468365e-09,True,4.454673512915314e-09,True
C3orf66,-1.5126826558265587,-6.8254989131093025,1.1710381747488812e-09,4.563808854950185e-09,True,4.488979669870711e-09,True
PDIA6,0.5195623306233017,6.824565513283904,1.175984453445744e-09,4.582180087324654e-09,False,4.506415612276457e-09,False
COL23A1,-1.4011655826558278,-6.824113188109673,1.1783888647130998e-09,4.590641725037995e-09,True,4.514974902271121e-09,True
PCDHGA9,-1.5654532791327913,-6.822805056070206,1.185369931410179e-09,4.616925745093568e-09,True,4.540845185999074e-09,True
ZFP64,0.4903813550135485,6.819700518351019,1.202102402407704e-09,4.6811728624565405e-09,False,4.6020530495071476e-09,False
CCR8,1.496614742547426,6.8191925729206515,1.2048622725753537e-09,4.690993882563865e-09,True,4.611505678779723e-09,True
GPC6,-1.57098243902439,-6.819044199029109,1.2056696321477152e-09,4.69321064862869e-09,True,4.614150396093157e-09,True
ITGB7,-1.5991884010840085,-6.818504200024635,1.208612506486551e-09,4.703737641190998e-09,True,4.624520226498574e-09,True
CCNJL,-1.5622205420054218,-6.818342447374639,1.2094954079030988e-09,4.706244957349864e-09,True,4.627675197971117e-09,True
MSH6,0.702587262872628,6.818199325409177,1.2102771499152725e-09,4.708357742420433e-09,False,4.630442835627208e-09,False
ZBTB41,0.5401539295392954,6.816751964460757,1.218210940882445e-09,4.738287919960911e-09,False,4.659448271232827e-09,False
TTC30A,-0.9012119783197852,-6.815554366104471,1.2248146163050096e-09,4.763033767212539e-09,False,4.682899350663026e-09,False
TUBB2B,-2.126374363143631,-6.815315711002851,1.2261348192919408e-09,4.767227649139801e-09,True,4.687269014660307e-09,True
FAM59A,-1.0157891056910584,-6.8144600512902835,1.230879804865191e-09,4.784732850767114e-09,True,4.7047277831612256e-09,True
PLEKHG6,-1.0618857452574577,-6.81439343602385,1.231249976957052e-09,4.785228526920194e-09,True,4.7059158596849025e-09,True
TSKS,-0.9135431978319785,-6.813685926318011,1.2351883317457644e-09,4.799588946212113e-09,False,4.720058567954807e-09,False
NELF,0.7082997831978304,6.8136023727161685,1.2356542569843064e-09,4.800453496400812e-09,False,4.721384013292384e-09,False
CFL1,-0.5062333333333378,-6.812415138718973,1.2422935660533307e-09,4.82529626207833e-09,False,4.746066526750811e-09,False
RTEL1,1.0864267750677534,6.811810088275286,1.2456907535797402e-09,4.837538727962284e-09,True,4.757899124494905e-09,True
MFSD1,-0.5837953387533901,-6.811350737829624,1.2482760264008504e-09,4.846623989097217e-09,False,4.767084753813592e-09,False
